Step,Action,Price,Cash,BTC,BTC_Value,Total
1531,1,58060.00,78003.34,16,928960.06,1006963.40
1532,1,58086.64,78003.34,16,929386.19,1007389.52
1533,1,58092.43,78003.34,16,929478.81,1007482.15
1534,1,58072.48,78003.34,16,929159.62,1007162.96
1535,1,58049.61,78003.34,16,928793.81,1006797.15
1536,1,58030.02,78003.34,16,928480.38,1006483.71
1537,1,58049.61,78003.34,16,928793.81,1006797.15
1538,1,58091.50,78003.34,16,929464.06,1007467.40
1539,1,58063.66,78003.34,16,929018.50,1007021.84
1540,1,58001.43,78003.34,16,928022.94,1006026.27
1541,1,58002.64,78003.34,16,928042.31,1006045.65
1542,1,57976.39,78003.34,16,927622.19,1005625.52
1543,1,58040.52,78003.34,16,928648.38,1006651.71
1544,1,58057.23,78003.34,16,928915.75,1006919.09
1545,1,57960.00,78003.34,16,927360.06,1005363.40
1546,1,57961.16,78003.34,16,927378.62,1005381.96
1547,1,58000.00,78003.34,16,927999.94,1006003.27
1548,1,57999.43,78003.34,16,927990.94,1005994.27
1549,1,57983.68,78003.34,16,927738.81,1005742.15
1550,1,57977.68,78003.34,16,927642.94,1005646.27
1551,-1,57944.36,1932221.66,-16,-927109.81,1005111.85
1552,1,57944.00,78012.49,16,927103.94,1005116.43
1553,1,57945.86,78012.49,16,927133.75,1005146.24
1554,-1,57946.16,1932288.44,-16,-927138.62,1005149.82
1555,1,57903.12,79387.14,16,926450.00,1005837.14
1556,1,57907.14,79387.14,16,926514.31,1005901.46
1557,1,57919.96,79387.14,16,926719.44,1006106.58
1558,1,57907.14,79387.14,16,926514.31,1005901.46
1559,-1,57923.98,1932953.35,-16,-926783.75,1006169.60
1560,1,57923.98,79384.55,16,926783.75,1006168.30
1561,1,57941.00,79384.55,16,927056.06,1006440.61
1562,1,57923.50,79384.55,16,926776.06,1006160.61
1563,1,57943.11,79384.55,16,927089.69,1006474.24
1564,1,57953.05,79384.55,16,927248.88,1006633.42
1565,1,57998.57,79384.55,16,927977.19,1007361.74
1566,1,58047.89,79384.55,16,928766.19,1008150.74
1567,1,58047.89,79384.55,16,928766.19,1008150.74
1568,1,58074.64,79384.55,16,929194.19,1008578.74
1569,1,58024.48,79384.55,16,928391.62,1007776.17
1570,1,58032.20,79384.55,16,928515.12,1007899.67
1571,1,58026.09,79384.55,16,928417.38,1007801.92
1572,1,58032.20,79384.55,16,928515.12,1007899.67
1573,1,58047.68,79384.55,16,928762.81,1008147.36
1574,1,58047.68,79384.55,16,928762.81,1008147.36
1575,1,58087.68,79384.55,16,929402.81,1008787.36
1576,1,58089.75,79384.55,16,929435.94,1008820.49
1577,1,58059.88,79384.55,16,928958.00,1008342.55
1578,1,58043.57,79384.55,16,928697.19,1008081.74
1579,1,58059.88,79384.55,16,928958.00,1008342.55
1580,1,58038.16,79384.55,16,928610.62,1007995.17
1581,1,57976.88,79384.55,16,927630.00,1007014.55
1582,1,57974.39,79384.55,16,927590.31,1006974.86
1583,1,57992.00,79384.55,16,927871.94,1007256.49
1584,1,57983.45,79384.55,16,927735.25,1007119.80
1585,1,57978.68,79384.55,16,927658.94,1007043.49
1586,1,57980.11,79384.55,16,927681.81,1007066.36
1587,1,57980.11,79384.55,16,927681.81,1007066.36
1588,1,57974.41,79384.55,16,927590.50,1006975.05
1589,1,57947.55,79384.55,16,927160.88,1006545.42
1590,1,57975.73,79384.55,16,927611.69,1006996.24
1591,1,57990.95,79384.55,16,927855.12,1007239.67
1592,1,57993.91,79384.55,16,927902.50,1007287.05
1593,1,57997.57,79384.55,16,927961.06,1007345.61
1594,1,57997.57,79384.55,16,927961.06,1007345.61
1595,1,58032.93,79384.55,16,928526.81,1007911.36
1596,1,58031.71,79384.55,16,928507.44,1007891.99
1597,1,58031.71,79384.55,16,928507.44,1007891.99
1598,1,58031.71,79384.55,16,928507.44,1007891.99
1599,1,58031.71,79384.55,16,928507.44,1007891.99
1600,1,58031.39,79384.55,16,928502.31,1007886.86
1601,1,58031.71,79384.55,16,928507.44,1007891.99
1602,1,58031.71,79384.55,16,928507.44,1007891.99
1603,1,58032.93,79384.55,16,928526.81,1007911.36
1604,1,58032.93,79384.55,16,928526.81,1007911.36
1605,1,58032.93,79384.55,16,928526.81,1007911.36
1606,1,58054.98,79384.55,16,928879.75,1008264.30
1607,1,58038.11,79384.55,16,928609.81,1007994.36
1608,1,58041.45,79384.55,16,928663.12,1008047.67
1609,1,58048.57,79384.55,16,928777.06,1008161.61
1610,1,58066.52,79384.55,16,929064.38,1008448.92
1611,1,58081.00,79384.55,16,929296.06,1008680.61
1612,1,58085.11,79384.55,16,929361.69,1008746.24
1613,1,58082.84,79384.55,16,929325.38,1008709.92
1614,1,58082.84,79384.55,16,929325.38,1008709.92
1615,1,58038.11,79384.55,16,928609.81,1007994.36
1616,1,58052.45,79384.55,16,928839.25,1008223.80
1617,1,58019.86,79384.55,16,928317.69,1007702.24
1618,-1,58001.00,1935415.13,-16,-928015.94,1007399.19
1619,1,57997.14,79505.20,16,927954.31,1007459.51
1620,1,58012.90,79505.20,16,928206.38,1007711.58
1621,1,58006.59,79505.20,16,928105.50,1007610.70
1622,1,57971.46,79505.20,16,927543.44,1007048.64
1623,1,57945.59,79505.20,16,927129.50,1006634.70
1624,1,57934.59,79505.20,16,926953.38,1006458.58
1625,1,57970.07,79505.20,16,927521.06,1007026.26
1626,1,57991.93,79505.20,16,927870.94,1007376.14
1627,1,58006.59,79505.20,16,928105.50,1007610.70
1628,1,58005.34,79505.20,16,928085.38,1007590.58
1629,1,58006.18,79505.20,16,928098.81,1007604.01
1630,1,57981.75,79505.20,16,927707.94,1007213.14
1631,1,57952.61,79505.20,16,927241.81,1006747.01
1632,1,57952.61,79505.20,16,927241.81,1006747.01
1633,1,57970.07,79505.20,16,927521.19,1007026.39
1634,1,57980.00,79505.20,16,927679.94,1007185.14
1635,1,58000.00,79505.20,16,927999.94,1007505.14
1636,1,58006.18,79505.20,16,928098.81,1007604.01
1637,1,58026.73,79505.20,16,928427.75,1007932.95
1638,1,58034.12,79505.20,16,928546.00,1008051.20
1639,1,58035.61,79505.20,16,928569.81,1008075.01
1640,1,58029.34,79505.20,16,928469.38,1007974.58
1641,1,58021.84,79505.20,16,928349.50,1007854.70
1642,-1,58021.84,1936202.90,-16,-928349.50,1007853.40
1643,1,58021.84,79502.60,16,928349.50,1007852.10
1644,1,58021.84,79502.60,16,928349.50,1007852.10
1645,1,58030.00,79502.60,16,928479.94,1007982.54
1646,1,58047.89,79502.60,16,928766.31,1008268.91
1647,1,58042.36,79502.60,16,928677.69,1008180.29
1648,1,58047.89,79502.60,16,928766.31,1008268.91
1649,1,58053.41,79502.60,16,928854.62,1008357.23
1650,1,58088.11,79502.60,16,929409.81,1008912.41
1651,1,58088.11,79502.60,16,929409.81,1008912.41
1652,1,58125.55,79502.60,16,930008.75,1009511.35
1653,1,58112.59,79502.60,16,929801.50,1009304.10
1654,1,58117.55,79502.60,16,929880.75,1009383.35
1655,1,58117.55,79502.60,16,929880.75,1009383.35
1656,-1,58082.50,1938141.43,-16,-929320.06,1008821.36
1657,1,58097.80,79010.37,16,929564.88,1008575.25
1658,1,58107.77,79010.37,16,929724.38,1008734.75
1659,1,58113.80,79010.37,16,929820.81,1008831.19
1660,1,58111.79,79010.37,16,929788.56,1008798.94
1661,1,58117.55,79010.37,16,929880.75,1008891.12
1662,1,58136.02,79010.37,16,930176.38,1009186.75
1663,1,58138.11,79010.37,16,930209.81,1009220.19
1664,1,58150.00,79010.37,16,930399.94,1009410.31
1665,1,58140.43,79010.37,16,930246.81,1009257.19
1666,1,58150.00,79010.37,16,930399.94,1009410.31
1667,1,58151.62,79010.37,16,930426.00,1009436.37
1668,1,58167.16,79010.37,16,930674.62,1009685.00
1669,1,58175.75,79010.37,16,930812.06,1009822.44
1670,1,58167.18,79010.37,16,930674.81,1009685.19
1671,1,58166.61,79010.37,16,930665.69,1009676.06
1672,1,58109.02,79010.37,16,929744.38,1008754.75
1673,1,58162.14,79010.37,16,930594.19,1009604.56
1674,1,58151.07,79010.37,16,930417.19,1009427.56
1675,1,58158.20,79010.37,16,930531.12,1009541.50
1676,1,58164.86,79010.37,16,930637.81,1009648.19
1677,1,58164.86,79010.37,16,930637.81,1009648.19
1678,1,58164.86,79010.37,16,930637.81,1009648.19
1679,1,58164.86,79010.37,16,930637.81,1009648.19
1680,-1,58164.86,1940284.70,-16,-930637.81,1009646.88
1681,1,58156.27,79282.64,16,930500.38,1009783.02
1682,1,58139.79,79282.64,16,930236.56,1009519.21
1683,1,58139.75,79282.64,16,930236.06,1009518.71
1684,1,58147.89,79282.64,16,930366.31,1009648.96
1685,-1,58169.96,1940720.22,-16,-930719.44,1010000.78
1686,1,58157.77,79670.41,16,930524.25,1010194.66
1687,1,58157.45,79670.41,16,930519.12,1010189.54
1688,1,58139.12,79670.41,16,930226.00,1009896.41
1689,1,58139.12,79670.41,16,930226.00,1009896.41
1690,1,58139.12,79670.41,16,930226.00,1009896.41
1691,1,58139.12,79670.41,16,930226.00,1009896.41
1692,1,58139.11,79670.41,16,930225.81,1009896.23
1693,1,58139.07,79670.41,16,930225.19,1009895.60
1694,1,58139.07,79670.41,16,930225.19,1009895.60
1695,1,58139.07,79670.41,16,930225.19,1009895.60
1696,1,58139.07,79670.41,16,930225.19,1009895.60
1697,1,58139.07,79670.41,16,930225.19,1009895.60
1698,1,58139.07,79670.41,16,930225.19,1009895.60
1699,1,58139.07,79670.41,16,930225.19,1009895.60
1700,1,58139.07,79670.41,16,930225.19,1009895.60
1701,1,58139.02,79670.41,16,930224.38,1009894.79
1702,1,58137.36,79670.41,16,930197.69,1009868.10
1703,1,58133.07,79670.41,16,930129.19,1009799.60
1704,1,58133.04,79670.41,16,930128.56,1009798.98
1705,1,58129.11,79670.41,16,930065.69,1009736.10
1706,1,58129.09,79670.41,16,930065.50,1009735.91
1707,1,58117.00,79670.41,16,929872.06,1009542.48
1708,1,58117.00,79670.41,16,929872.06,1009542.48
1709,1,58124.88,79670.41,16,929998.00,1009668.41
1710,1,58124.88,79670.41,16,929998.00,1009668.41
1711,1,58159.09,79670.41,16,930545.44,1010215.85
1712,1,58159.27,79670.41,16,930548.38,1010218.79
1713,1,58151.04,79670.41,16,930416.56,1010086.98
1714,1,58150.77,79670.41,16,930412.25,1010082.66
1715,1,58150.75,79670.41,16,930412.06,1010082.48
1716,1,58150.75,79670.41,16,930412.06,1010082.48
1717,1,58175.61,79670.41,16,930809.69,1010480.10
1718,1,58175.61,79670.41,16,930809.69,1010480.10
1719,1,58176.00,79670.41,16,930816.06,1010486.48
1720,1,58182.91,79670.41,16,930926.50,1010596.91
1721,1,58188.66,79670.41,16,931018.50,1010688.91
1722,1,58188.66,79670.41,16,931018.50,1010688.91
1723,1,58171.07,79670.41,16,930737.19,1010407.60
1724,-1,58167.86,1941040.49,-16,-930685.69,1010354.80
1725,1,58180.00,79279.06,16,930880.06,1010159.12
1726,1,58180.34,79279.06,16,930885.50,1010164.56
1727,1,58180.34,79279.06,16,930885.50,1010164.56
1728,1,58220.48,79279.06,16,931527.75,1010806.81
1729,1,58220.48,79279.06,16,931527.75,1010806.81
1730,1,58220.48,79279.06,16,931527.75,1010806.81
1731,1,58222.48,79279.06,16,931559.62,1010838.68
1732,1,58243.04,79279.06,16,931888.56,1011167.62
1733,1,58255.84,79279.06,16,932093.38,1011372.43
1734,1,58239.48,79279.06,16,931831.75,1011110.81
1735,1,58247.70,79279.06,16,931963.25,1011242.31
1736,-1,58231.20,1942676.25,-16,-931699.25,1010977.00
1737,1,58245.89,78806.57,16,931934.19,1010740.76
1738,1,58233.02,78806.57,16,931728.38,1010534.95
1739,1,58232.20,78806.57,16,931715.25,1010521.82
1740,1,58216.89,78806.57,16,931470.31,1010276.89
1741,1,58214.66,78806.57,16,931434.50,1010241.07
1742,1,58202.68,78806.57,16,931242.94,1010049.51
1743,1,58223.89,78806.57,16,931582.31,1010388.89
1744,1,58223.89,78806.57,16,931582.31,1010388.89
1745,1,58221.30,78806.57,16,931540.88,1010347.45
1746,1,58228.29,78806.57,16,931652.56,1010459.14
1747,1,58224.91,78806.57,16,931598.62,1010405.20
1748,-1,58221.57,1941895.39,-16,-931545.06,1010350.33
1749,1,58221.57,78803.96,16,931545.06,1010349.03
1750,1,58206.80,78803.96,16,931308.88,1010112.84
1751,1,58206.80,78803.96,16,931308.88,1010112.84
1752,1,58200.00,78803.96,16,931200.06,1010004.03
1753,1,58192.30,78803.96,16,931076.75,1009880.71
1754,1,58178.36,78803.96,16,930853.69,1009657.65
1755,1,58179.20,78803.96,16,930867.25,1009671.21
1756,1,58185.39,78803.96,16,930966.19,1009770.15
1757,1,58197.68,78803.96,16,931162.81,1009966.78
1758,1,58214.18,78803.96,16,931426.94,1010230.90
1759,1,58215.11,78803.96,16,931441.69,1010245.65
1760,1,58215.11,78803.96,16,931441.69,1010245.65
1761,1,58187.70,78803.96,16,931003.12,1009807.09
1762,-1,58178.32,1940509.04,-16,-930853.19,1009655.85
1763,1,58192.05,78361.98,16,931072.88,1009434.86
1764,1,58178.82,78361.98,16,930861.19,1009223.17
1765,1,58158.54,78361.98,16,930536.62,1008898.61
1766,1,58156.71,78361.98,16,930507.44,1008869.42
1767,1,58154.39,78361.98,16,930470.31,1008832.30
1768,1,58154.05,78361.98,16,930464.88,1008826.86
1769,1,58156.71,78361.98,16,930507.44,1008869.42
1770,1,58167.71,78361.98,16,930683.44,1009045.42
1771,1,58164.27,78361.98,16,930628.25,1008990.23
1772,1,58167.27,78361.98,16,930676.38,1009038.36
1773,1,58167.71,78361.98,16,930683.44,1009045.42
1774,1,58167.71,78361.98,16,930683.44,1009045.42
1775,1,58153.57,78361.98,16,930457.19,1008819.17
1776,1,58164.61,78361.98,16,930633.69,1008995.67
1777,1,58166.16,78361.98,16,930658.62,1009020.61
1778,1,58166.16,78361.98,16,930658.62,1009020.61
1779,1,58161.62,78361.98,16,930586.00,1008947.98
1780,1,58157.34,78361.98,16,930517.38,1008879.36
1781,1,58150.00,78361.98,16,930400.06,1008762.05
1782,1,58137.27,78361.98,16,930196.25,1008558.23
1783,1,58140.07,78361.98,16,930241.19,1008603.17
1784,1,58131.05,78361.98,16,930096.75,1008458.73
1785,1,58131.32,78361.98,16,930101.19,1008463.17
1786,1,58140.16,78361.98,16,930242.62,1008604.61
1787,1,58156.82,78361.98,16,930509.06,1008871.05
1788,1,58156.82,78361.98,16,930509.06,1008871.05
1789,1,58156.82,78361.98,16,930509.06,1008871.05
1790,1,58156.77,78361.98,16,930508.25,1008870.23
1791,1,58157.34,78361.98,16,930517.38,1008879.36
1792,1,58157.34,78361.98,16,930517.38,1008879.36
1793,1,58145.68,78361.98,16,930330.94,1008692.92
1794,1,58137.59,78361.98,16,930201.38,1008563.36
1795,1,58141.39,78361.98,16,930262.31,1008624.30
1796,1,58138.02,78361.98,16,930208.25,1008570.23
1797,1,58137.52,78361.98,16,930200.38,1008562.36
1798,1,58123.34,78361.98,16,929973.38,1008335.36
1799,1,58118.18,78361.98,16,929890.81,1008252.80
1800,1,58122.00,78361.98,16,929952.06,1008314.05
1801,1,58129.32,78361.98,16,930069.06,1008431.05
1802,1,58134.57,78361.98,16,930153.06,1008515.05
1803,1,58134.57,78361.98,16,930153.06,1008515.05
1804,1,58116.85,78361.98,16,929869.62,1008231.61
1805,1,58114.77,78361.98,16,929836.38,1008198.36
1806,1,58110.02,78361.98,16,929760.38,1008122.36
1807,1,58110.00,78361.98,16,929759.94,1008121.92
1808,1,58109.98,78361.98,16,929759.75,1008121.73
1809,1,58114.71,78361.98,16,929835.44,1008197.42
1810,1,58114.80,78361.98,16,929836.75,1008198.73
1811,1,58110.30,78361.98,16,929764.75,1008126.73
1812,1,58108.30,78361.98,16,929732.75,1008094.73
1813,1,58118.09,78361.98,16,929889.38,1008251.36
1814,1,58153.91,78361.98,16,930462.50,1008824.48
1815,1,58145.93,78361.98,16,930334.81,1008696.80
1816,1,58139.20,78361.98,16,930227.25,1008589.23
1817,1,58144.27,78361.98,16,930308.25,1008670.23
1818,-1,58146.05,1939034.18,-16,-930336.75,1008697.43
1819,1,58139.25,78577.00,16,930227.94,1008804.94
1820,1,58139.25,78577.00,16,930227.94,1008804.94
1821,1,58145.05,78577.00,16,930320.88,1008897.88
1822,1,58111.23,78577.00,16,929779.62,1008356.63
1823,1,58093.39,78577.00,16,929494.19,1008071.19
1824,1,58093.39,78577.00,16,929494.19,1008071.19
1825,1,58111.23,78577.00,16,929779.62,1008356.63
1826,1,58114.71,78577.00,16,929835.44,1008412.44
1827,1,58127.36,78577.00,16,930037.69,1008614.69
1828,1,58139.25,78577.00,16,930227.94,1008804.94
1829,1,58173.95,78577.00,16,930783.25,1009360.25
1830,1,58141.14,78577.00,16,930258.31,1008835.32
1831,1,58146.38,78577.00,16,930342.00,1008919.00
1832,1,58120.77,78577.00,16,929932.38,1008509.38
1833,1,58111.09,78577.00,16,929777.50,1008354.50
1834,1,58138.07,78577.00,16,930209.06,1008786.07
1835,1,58138.07,78577.00,16,930209.06,1008786.07
1836,1,58138.07,78577.00,16,930209.06,1008786.07
1837,1,58179.23,78577.00,16,930867.75,1009444.75
1838,1,58202.61,78577.00,16,931241.81,1009818.82
1839,1,58205.61,78577.00,16,931289.69,1009866.69
1840,1,58215.00,78577.00,16,931439.94,1010016.94
1841,1,58225.75,78577.00,16,931611.94,1010188.94
1842,1,58231.93,78577.00,16,931710.81,1010287.82
1843,-1,58234.23,1942071.20,-16,-931747.75,1010323.45
1844,1,58286.95,76887.64,16,932591.12,1009478.77
1845,1,58266.46,76887.64,16,932263.44,1009151.08
1846,1,58266.55,76887.64,16,932264.88,1009152.52
1847,1,58266.55,76887.64,16,932264.88,1009152.52
1848,1,58266.55,76887.64,16,932264.88,1009152.52
1849,1,58250.07,76887.64,16,932001.19,1008888.83
1850,1,58250.07,76887.64,16,932001.19,1008888.83
1851,1,58231.98,76887.64,16,931711.62,1008599.27
1852,1,58235.98,76887.64,16,931775.62,1008663.27
1853,1,58235.98,76887.64,16,931775.62,1008663.27
1854,1,58289.66,76887.64,16,932634.50,1009522.14
1855,1,58300.00,76887.64,16,932799.94,1009687.58
1856,1,58300.00,76887.64,16,932799.94,1009687.58
1857,1,58299.84,76887.64,16,932797.38,1009685.02
1858,1,58300.00,76887.64,16,932799.94,1009687.58
1859,1,58315.48,76887.64,16,933047.62,1009935.27
1860,1,58324.02,76887.64,16,933184.38,1010072.02
1861,1,58324.75,76887.64,16,933195.94,1010083.58
1862,1,58329.61,76887.64,16,933273.69,1010161.33
1863,1,58329.61,76887.64,16,933273.69,1010161.33
1864,1,58310.86,76887.64,16,932973.75,1009861.39
1865,1,58321.20,76887.64,16,933139.12,1010026.77
1866,1,58303.55,76887.64,16,932856.81,1009744.46
1867,1,58295.02,76887.64,16,932720.38,1009608.02
1868,1,58303.14,76887.64,16,932850.19,1009737.83
1869,1,58295.00,76887.64,16,932720.06,1009607.71
1870,1,58286.50,76887.64,16,932583.94,1009471.58
1871,1,58286.50,76887.64,16,932583.94,1009471.58
1872,1,58277.55,76887.64,16,932440.81,1009328.46
1873,1,58281.43,76887.64,16,932502.94,1009390.58
1874,1,58286.50,76887.64,16,932583.94,1009471.58
1875,1,58298.73,76887.64,16,932779.62,1009667.27
1876,1,58264.21,76887.64,16,932227.38,1009115.02
1877,1,58257.71,76887.64,16,932123.44,1009011.08
1878,1,58257.71,76887.64,16,932123.44,1009011.08
1879,1,58257.71,76887.64,16,932123.44,1009011.08
1880,1,58271.64,76887.64,16,932346.19,1009233.83
1881,1,58271.64,76887.64,16,932346.19,1009233.83
1882,1,58273.23,76887.64,16,932371.62,1009259.27
1883,1,58273.00,76887.64,16,932367.94,1009255.58
1884,1,58274.18,76887.64,16,932386.81,1009274.46
1885,1,58271.64,76887.64,16,932346.31,1009233.96
1886,1,58271.64,76887.64,16,932346.31,1009233.96
1887,1,58271.64,76887.64,16,932346.31,1009233.96
1888,1,58236.34,76887.64,16,931781.50,1008669.14
1889,1,58255.82,76887.64,16,932093.19,1008980.83
1890,1,58263.14,76887.64,16,932210.31,1009097.96
1891,1,58282.52,76887.64,16,932520.38,1009408.02
1892,1,58282.52,76887.64,16,932520.38,1009408.02
1893,1,58289.12,76887.64,16,932626.00,1009513.64
1894,1,58292.20,76887.64,16,932675.25,1009562.89
1895,1,58306.48,76887.64,16,932903.75,1009791.39
1896,1,58323.02,76887.64,16,933168.25,1010055.89
1897,1,58328.61,76887.64,16,933257.69,1010145.33
1898,1,58330.00,76887.64,16,933279.94,1010167.58
1899,1,58335.25,76887.64,16,933364.00,1010251.64
1900,1,58329.07,76887.64,16,933265.19,1010152.83
1901,1,58285.64,76887.64,16,932570.31,1009457.96
1902,1,58270.38,76887.64,16,932326.00,1009213.64
1903,1,58315.55,76887.64,16,933048.81,1009936.46
1904,1,58307.61,76887.64,16,932921.69,1009809.33
1905,1,58312.93,76887.64,16,933006.94,1009894.58
1906,1,58320.61,76887.64,16,933129.81,1010017.46
1907,1,58331.18,76887.64,16,933298.88,1010186.52
1908,1,58339.91,76887.64,16,933438.50,1010326.14
1909,1,58333.71,76887.64,16,933339.44,1010227.08
1910,1,58324.12,76887.64,16,933185.94,1010073.58
1911,1,58333.75,76887.64,16,933340.06,1010227.71
1912,1,58325.33,76887.64,16,933205.25,1010092.89
1913,1,58334.93,76887.64,16,933358.94,1010246.58
1914,1,58343.42,76887.64,16,933494.75,1010382.39
1915,-1,58348.38,1944034.34,-16,-933574.00,1010460.34
1916,1,58354.98,76673.65,16,933679.69,1010353.34
1917,1,58359.83,76673.65,16,933757.25,1010430.90
1918,1,58357.18,76673.65,16,933714.81,1010388.47
1919,1,58376.93,76673.65,16,934030.94,1010704.59
1920,1,58376.18,76673.65,16,934018.81,1010692.47
1921,1,58374.29,76673.65,16,933988.56,1010662.22
1922,1,58405.66,76673.65,16,934490.50,1011164.15
1923,1,58401.46,76673.65,16,934423.38,1011097.03
1924,1,58415.07,76673.65,16,934641.19,1011314.84
1925,1,58413.45,76673.65,16,934615.25,1011288.90
1926,1,58410.00,76673.65,16,934560.06,1011233.72
1927,1,58400.00,76673.65,16,934400.06,1011073.72
1928,1,58371.48,76673.65,16,933943.62,1010617.28
1929,1,58367.59,76673.65,16,933881.50,1010555.15
1930,1,58367.89,76673.65,16,933886.31,1010559.97
1931,1,58362.23,76673.65,16,933795.75,1010469.40
1932,1,58370.43,76673.65,16,933926.81,1010600.47
1933,1,58407.14,76673.65,16,934514.19,1011187.84
1934,-1,58417.96,1946047.10,-16,-934687.38,1011359.72
1935,1,58398.67,77288.29,16,934378.75,1011667.04
1936,1,58395.47,77288.29,16,934327.50,1011615.79
1937,-1,58395.75,1945950.98,-16,-934332.00,1011618.98
1938,1,58376.44,77903.55,16,934023.06,1011926.61
1939,1,58362.37,77903.55,16,933797.94,1011701.48
1940,1,58346.96,77903.55,16,933551.38,1011454.92
1941,1,58346.91,77903.55,16,933550.56,1011454.11
1942,1,58369.00,77903.55,16,933903.94,1011807.48
1943,1,58377.13,77903.55,16,934034.06,1011937.61
1944,1,58395.48,77903.55,16,934327.75,1012231.30
1945,1,58416.09,77903.55,16,934657.44,1012560.98
1946,1,58393.20,77903.55,16,934291.25,1012194.80
1947,1,58406.64,77903.55,16,934506.25,1012409.80
1948,1,58418.91,77903.55,16,934702.62,1012606.17
1949,1,58421.39,77903.55,16,934742.25,1012645.80
